Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,TRS_FR,nCq_FR,C-007_FR,nB_FR,H-051_FR,O-060_FR,P-117_FR,nRNH2_FR,nP(=O)O2R_FR,N-070_FR,RBF_Curing_Agent,nH_Curing_Agent,nCconj_FR,nOHs_FR,Curing_Time4,nCIC_FR,Rperim_FR,nR06_FR,nArNHR_FR,nROR_FR,C-009_FR,MCD_Curing_Agent,nBT_FR,nRSR_FR,nPO4_FR,N-067_FR,N-073_FR,Si-111_FR,Mi_Curing_Agent,Sp_EP,nS_FR,nR10_FR,nCONN_FR,nRNHO_FR,nOHp_FR,C-008_FR,H-053_FR,N-075_FR,nAT_FR,nCrq_FR,nImidazoles_FR,C-003_FR,H-049_FR,N-069_FR,P-120_FR,N%_Curing_Agent,nCs_Curing_Agent,nSK_FR,nFuranes_FR,nTriazoles_FR,nDB_Curing_Agent,ARR_Curing_Agent,nR07_FR,nR09_FR,nBnz_FR,nS(=O)2_FR,nSO2N_FR,nOxiranes_FR,C-032_FR,C-040_FR,S-110_FR,B-112_FR,P-118_FR,Fsp3_Curing_Agent,C-025_Curing_Agent,H%_EP,nTB_FR,nCL_FR,nCsp2_FR,nCrs_FR,nRCONR2_FR,nRNR2_FR,n135-Triazines_FR,C-024_FR,C-034_FR,C-037_FR,RBN_Curing_Agent,H%_Curing_Agent,C-001_Curing_Agent,Si_EP,Mp_EP,nStructures_FR,nBridgeHead_FR,nNq_FR,nPyrimidines_FR,C-030_FR,C-031_FR,C-044_FR,H-054_FR,N-078_FR,nAA_Curing_Agent,nTA_Curing_Agent,nBM_Curing_Agent,nHet_Curing_Agent,AP_Curing_Agent,nHDon_Curing_Agent,MCD_EP,nRCOOH_FR,nRCONHR_FR,nArNR2_FR,nThiazoles_FR,C-011_FR,C-016_FR,C-027_FR,C-028_FR,C-033_FR,C-035_FR,C-042_FR,H-055_FR,N-072_FR,Curing_Time5,Curing_Tem6,nSpiro_FR,nR03_FR,nR=Cs_FR,nRCONH2_FR,nN(CO)2_FR,nPyrroles_FR,C-018_FR,N-071_FR,nO_Curing_Agent,O%_Curing_Agent,Curing_Tem5,nAB_FR,nCrt_FR,nCar_FR,nArC=N_FR,nN+_FR,nP(=O)R3/nPR5_FR,C-004_FR,O-062_FR,N-066_FR,Cl-090_FR,S-108_FR,P-119_FR,nCb-_Curing_Agent,O-060_Curing_Agent,nTA_EP,RBF_EP,O%_EP,X%_FR,nR08_FR,nArCHO_FR,nArCNO_FR,nSO2OH_FR,nArX_FR,nThiophenes_FR,C-019_FR,N-068_FR,F-085_FR,S-107_FR,SCBO_Curing_Agent,nC_Curing_Agent,nHM_Curing_Agent,nCsp2_Curing_Agent,nCIC_Curing_Agent,Rperim_Curing_Agent,nCp_Curing_Agent,nCrt_Curing_Agent,nRNH2_Curing_Agent,nArNH2_Curing_Agent,C-002_Curing_Agent,C-005_Curing_Agent,C-026_Curing_Agent,H-046_Curing_Agent,H-047_Curing_Agent,H-048_Curing_Agent,H-049_Curing_Agent,Curing_Time6,nBT_EP,RBN_EP,nN_EP,N%_EP,nCsp3_EP,nF_FR,nX_FR,nCsp_FR,nR11_FR,nR=Ct_FR,nRCOOR_FR,nArCO_FR,nRC=N_FR,nArCN_FR,nSO3_FR,nPR3_FR,nPyrazines_FR,C-015_FR,C-022_FR,C-036_FR,C-041_FR,C-043_FR,O-063_FR,N-074_FR,N-076_FR,N-079_FR,Br-094_FR,GD_Curing_Agent,nTB_Curing_Agent,nN_Curing_Agent,nP_Curing_Agent,nS_Curing_Agent,max_conj_path_Curing_Agent,RFD_Curing_Agent,NRS_Curing_Agent,NNRS_Curing_Agent,nR05_Curing_Agent,nR10_Curing_Agent,nCq_Curing_Agent,nRCONH2_Curing_Agent,nArCONHR_Curing_Agent,nArC=N_Curing_Agent,nRCN_Curing_Agent,nArOH_Curing_Agent,nArOR_Curing_Agent,nS(=O)2_Curing_Agent,nImidazoles_Curing_Agent,nHAcc_Curing_Agent,C-008_Curing_Agent,C-037_Curing_Agent,C-042_Curing_Agent,H-050_Curing_Agent,H-051_Curing_Agent,O-058_Curing_Agent,N-067_Curing_Agent,N-069_Curing_Agent,P-116_Curing_Agent,Curing_Pressure,LOI
10,30.00120005,566.35,227,9.764655172,0.72727069,1.111325862,0.047619048,42.1817,60,18.96551724,36.20689655,64.4569,0,0.837837838,340.45,39.65517241,0,0.428571429,5,0,268.34,3,0.217391304,1,0,2,3,6.947959184,14,0.129032258,0.486486486,7.453888889,5,21,0,11,21,0,20,3,1.161290323,0,0.063063063,0.5,19,2,18,0.673616667,1,0,11,4,0,0,11,2,54,0,4,5,0,3,40.3218,0,1,2,3,0,7,0,2,3,1,0,1,0,42,23,0,1,24.2502,44.44444444,0,0,36,1,0,0,0,2,2,0,0,0,0.108108108,16,0,0,0,6,32,6,0,0,0,0.6,63,0,2,0,0,0,1.12005,31.9548,0,2,0,0,0,0,0,0,58,1,0,0,0,0,0,5.555555556,0,37,0,0,2,0.571428571,0,0,3,0,0,0,0,0,0,0,0,0.125,2,48.97959184,0,0,18,0,0,0,0,11,0,0,4,44.44444444,1,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,4,0.6,2,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.555555556,0,18,0,18,0,0,0,1,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,29,16,0,14,2,12,1,0,0,0,0,1,2,0,11,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110526316,0,2,0,0,10,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,3,2,0,0,0,0,30.2
0,33.33333333,566.35,227,9.764655172,0.72727069,1.111325862,0.047619048,42.1817,60,18.96551724,36.20689655,64.4569,0,0.837837838,340.45,39.65517241,0,0.428571429,5,0,268.34,3,0.217391304,1,0,2,3,6.947959184,14,0.129032258,0.486486486,7.453888889,5,21,0,11,21,0,20,3,1.161290323,0,0.063063063,0.5,19,2,18,0.673616667,1,0,11,4,0,0,11,2,54,0,4,5,0,3,40.3218,0,1,2,3,0,7,0,2,3,1,0,1,0,42,23,0,1,24.2502,44.44444444,0,0,36,1,0,0,0,2,2,0,0,0,0.108108108,16,0,0,0,6,32,6,0,0,0,0.6,63,0,2,0,0,0,1.12005,31.9548,0,2,0,0,0,0,0,0,58,1,0,0,0,0,0,5.555555556,0,37,0,0,2,0.571428571,0,0,3,0,0,0,0,0,0,0,0,0.125,2,48.97959184,0,0,18,0,0,0,0,11,0,0,4,44.44444444,1,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,4,0.6,2,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.555555556,0,18,0,18,0,0,0,1,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,29,16,0,14,2,12,1,0,0,0,0,1,2,0,11,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110526316,0,2,0,0,10,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,3,2,0,0,0,0,20.5
7.8,22.1598878,2158.74,188,9.225384615,0.757796154,1.097084615,0.093023256,177.3243,150,10.25641026,35.8974359,256.7178,1.282051282,0.84,340.45,48.71794872,180,0.620689655,12,5,248.33,24,0.052631579,3,0,6,9,6.947959184,36,0.19047619,0.72,8.563103448,6,117,3,24,84,0,14,9,1.19047619,6,0.01557047,0.52,72,6,108,0.702589655,0,0,27,0,0,0,72,18,237,0,0,18,0,6,32.4114,0,0,12,13,0,36,0,0,9,6,0,6,0,174,114,0,6,20.3751,41.37931034,0,0,150,0,0,0,0,12,3,0,0,0,0.066666667,12,0,0,0,25,126,25,0,0,6,0.705882353,258,0,0,0,0,0,1.117634483,31.9548,0,12,0,0,0,0,0,0,234,0,0,0,0,0,0,6.896551724,0,150,0,0,2,0.666666667,0,0,18,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,108,0,0,0,0,72,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,3,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,108,0,108,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,30.1
17.9,21.77808408,2158.74,188,9.225384615,0.757796154,1.097084615,0.093023256,177.3243,150,10.25641026,35.8974359,256.7178,1.282051282,0.84,340.45,48.71794872,180,0.620689655,12,5,248.33,24,0.052631579,3,0,6,9,6.947959184,36,0.19047619,0.72,8.563103448,6,117,3,24,84,0,14,9,1.19047619,6,0.01557047,0.52,72,6,108,0.702589655,0,0,27,0,0,0,72,18,237,0,0,18,0,6,32.4114,0,0,12,13,0,36,0,0,9,6,0,6,0,174,114,0,6,20.3751,41.37931034,0,0,150,0,0,0,0,12,3,0,0,0,0.066666667,12,0,0,0,25,126,25,0,0,6,0.705882353,258,0,0,0,0,0,1.117634483,31.9548,0,12,0,0,0,0,0,0,234,0,0,0,0,0,0,6.896551724,0,150,0,0,2,0.666666667,0,0,18,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,108,0,0,0,0,72,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,3,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,108,0,108,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,31
11.6,21.22229684,2158.74,188,9.225384615,0.757796154,1.097084615,0.093023256,177.3243,150,10.25641026,35.8974359,256.7178,1.282051282,0.84,340.45,48.71794872,180,0.620689655,12,5,248.33,24,0.052631579,3,0,6,9,6.947959184,36,0.19047619,0.72,8.563103448,6,117,3,24,84,0,14,9,1.19047619,6,0.01557047,0.52,72,6,108,0.702589655,0,0,27,0,0,0,72,18,237,0,0,18,0,6,32.4114,0,0,12,13,0,36,0,0,9,6,0,6,0,174,114,0,6,20.3751,41.37931034,0,0,150,0,0,0,0,12,3,0,0,0,0.066666667,12,0,0,0,25,126,25,0,0,6,0.705882353,258,0,0,0,0,0,1.117634483,31.9548,0,12,0,0,0,0,0,0,234,0,0,0,0,0,0,6.896551724,0,150,0,0,2,0.666666667,0,0,18,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,108,0,0,0,0,72,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,3,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,108,0,108,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,35.2
15.5,20.29543995,2158.74,188,9.225384615,0.757796154,1.097084615,0.093023256,177.3243,150,10.25641026,35.8974359,256.7178,1.282051282,0.84,340.45,48.71794872,180,0.620689655,12,5,248.33,24,0.052631579,3,0,6,9,6.947959184,36,0.19047619,0.72,8.563103448,6,117,3,24,84,0,14,9,1.19047619,6,0.01557047,0.52,72,6,108,0.702589655,0,0,27,0,0,0,72,18,237,0,0,18,0,6,32.4114,0,0,12,13,0,36,0,0,9,6,0,6,0,174,114,0,6,20.3751,41.37931034,0,0,150,0,0,0,0,12,3,0,0,0,0.066666667,12,0,0,0,25,126,25,0,0,6,0.705882353,258,0,0,0,0,0,1.117634483,31.9548,0,12,0,0,0,0,0,0,234,0,0,0,0,0,0,6.896551724,0,150,0,0,2,0.666666667,0,0,18,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,108,0,0,0,0,72,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,3,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,108,0,108,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,30.8
0,24.01215805,2158.74,188,9.225384615,0.757796154,1.097084615,0.093023256,177.3243,150,10.25641026,35.8974359,256.7178,1.282051282,0.84,340.45,48.71794872,180,0.620689655,12,5,248.33,24,0.052631579,3,0,6,9,6.947959184,36,0.19047619,0.72,8.563103448,6,117,3,24,84,0,14,9,1.19047619,6,0.01557047,0.52,72,6,108,0.702589655,0,0,27,0,0,0,72,18,237,0,0,18,0,6,32.4114,0,0,12,13,0,36,0,0,9,6,0,6,0,174,114,0,6,20.3751,41.37931034,0,0,150,0,0,0,0,12,3,0,0,0,0.066666667,12,0,0,0,25,126,25,0,0,6,0.705882353,258,0,0,0,0,0,1.117634483,31.9548,0,12,0,0,0,0,0,0,234,0,0,0,0,0,0,6.896551724,0,150,0,0,2,0.666666667,0,0,18,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,108,0,0,0,0,72,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,3,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,108,0,108,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,22.5
8.363116512,20.15725518,216.18,188,9.0075,0.766575,1.0924375,0,18.3978,150,8.333333333,37.5,26.2185,0,0.933333333,340.45,50,180,0.705882353,1,5,248.33,0,0,3,0,0,1,6.947959184,3,0.285714286,0.8,8.563103448,0,13,0,2,9,0,14,1,1.285714286,0,0.161904762,0.333333333,8,1,12,0.702589655,0,0,2,0,0,0,8,2,24,0,0,2,0,1,32.4114,0,0,2,1,0,4,0,0,1,0,0,0,0,17,12,0,1,20.3751,41.37931034,0,0,18,0,0,0,0,1,0,0,0,0,0.066666667,12,0,0,0,3,14,3,0,0,0,0.705882353,26,0,0,0,0,0,1.117634483,31.9548,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,6.896551724,0,15,0,0,2,0.666666667,0,0,2,0,0,0,0,0,0,0,0,0,0,48.97959184,0,0,12,0,0,0,0,8,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,31.1
12.86589517,19.06058543,346.29,188,8.879230769,0.705128205,1.1103,0.12195122,27.5,150,15.38461538,38.46153846,43.3017,0,0.583333333,340.45,43.58974359,180,0.461538462,5,5,248.33,5,0.176470588,3,0,2,3,6.947959184,7,0.285714286,0.5,8.563103448,3,15,0,6,15,0,14,1,1.285714286,0,0.094202899,0.333333333,10,2,12,0.702589655,0,0,6,1,0,1,8,2,35,0,0,2,0,3,32.4114,0,2,2,1,0,4,0,0,1,2,0,0,0,26,17,1,1,20.3751,41.37931034,1,0,18,0,0,0,3,1,0,0,0,0,0.066666667,12,0,0,0,3,14,3,0,0,0,0.705882353,41,0,0,0,0,0,1.117634483,31.9548,0,2,0,0,0,0,0,0,39,0,0,1,0,0,0,6.896551724,0,24,0,0,2,0.666666667,0,0,2,0,0,0,0,2,0,0,0,0,0,48.97959184,0,0,14,0,0,0,0,8,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.896551724,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,34
8.6,18.28,716.74,196,8.334186047,0.745776744,1.096976744,0.085106383,64.1368,140,4.651162791,39.53488372,94.34,2.325581395,0.884615385,340.45,51.1627907,180,0.7,2,2,198.29,8,0.045454545,2,0,2,2,6.947959184,8,0.173913043,0.807692308,6.837586207,2,44,2,4,34,0,14,2,1.173913043,2,0.045248869,0.555555556,30,2,42,0.675165517,0,0,6,0,0,0,30,6,83,0,0,6,0,2,32.4878,0,0,4,5,0,12,0,1,2,0,0,0,0,60,44,0,2,19.5798,44.82758621,0,0,54,0,0,0,0,2,0,0,0,2,0.066666667,14,0,0,0,9,46,9,2,0,2,0.8,94,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,86,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,30,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,34.6
11.6,17.68,716.74,196,8.334186047,0.745776744,1.096976744,0.085106383,64.1368,140,4.651162791,39.53488372,94.34,2.325581395,0.884615385,340.45,51.1627907,180,0.7,2,2,198.29,8,0.045454545,2,0,2,2,6.947959184,8,0.173913043,0.807692308,6.837586207,2,44,2,4,34,0,14,2,1.173913043,2,0.045248869,0.555555556,30,2,42,0.675165517,0,0,6,0,0,0,30,6,83,0,0,6,0,2,32.4878,0,0,4,5,0,12,0,1,2,0,0,0,0,60,44,0,2,19.5798,44.82758621,0,0,54,0,0,0,0,2,0,0,0,2,0.066666667,14,0,0,0,9,46,9,2,0,2,0.8,94,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,86,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,30,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,35.6
14.5,17.1,716.74,196,8.334186047,0.745776744,1.096976744,0.085106383,64.1368,140,4.651162791,39.53488372,94.34,2.325581395,0.884615385,340.45,51.1627907,180,0.7,2,2,198.29,8,0.045454545,2,0,2,2,6.947959184,8,0.173913043,0.807692308,6.837586207,2,44,2,4,34,0,14,2,1.173913043,2,0.045248869,0.555555556,30,2,42,0.675165517,0,0,6,0,0,0,30,6,83,0,0,6,0,2,32.4878,0,0,4,5,0,12,0,1,2,0,0,0,0,60,44,0,2,19.5798,44.82758621,0,0,54,0,0,0,0,2,0,0,0,2,0.066666667,14,0,0,0,9,46,9,2,0,2,0.8,94,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,86,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,30,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,36.3
17.4,16.52,716.74,196,8.334186047,0.745776744,1.096976744,0.085106383,64.1368,140,4.651162791,39.53488372,94.34,2.325581395,0.884615385,340.45,51.1627907,180,0.7,2,2,198.29,8,0.045454545,2,0,2,2,6.947959184,8,0.173913043,0.807692308,6.837586207,2,44,2,4,34,0,14,2,1.173913043,2,0.045248869,0.555555556,30,2,42,0.675165517,0,0,6,0,0,0,30,6,83,0,0,6,0,2,32.4878,0,0,4,5,0,12,0,1,2,0,0,0,0,60,44,0,2,19.5798,44.82758621,0,0,54,0,0,0,0,2,0,0,0,2,0.066666667,14,0,0,0,9,46,9,2,0,2,0.8,94,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,86,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,30,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,37
9.1,18.18,748.74,196,8.508409091,0.739156818,1.099531818,0.083333333,65.0458,140,6.818181818,38.63636364,96.7588,2.272727273,0.851851852,340.45,50,180,0.677419355,4,2,198.29,8,0.045454545,2,0,4,2,6.947959184,10,0.173913043,0.777777778,6.837586207,2,44,2,6,34,0,14,2,1.173913043,2,0.043326345,0.555555556,28,4,42,0.675165517,2,0,8,0,0,0,28,6,85,0,0,8,0,2,32.4878,0,2,4,5,0,14,0,1,2,0,0,0,0,62,44,0,2,19.5798,44.82758621,0,0,54,0,0,0,0,2,0,0,0,2,0.066666667,14,0,0,0,9,46,9,2,0,2,0.8,96,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,88,0,0,0,0,0,0,6.896551724,1,54,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,28,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,35.1
